frame_number,timestamp_ms,angle_left_ankle,angle_left_elbow,angle_left_hip,angle_left_knee,angle_left_shoulder,angle_lower_back,angle_right_ankle,angle_right_elbow,angle_right_hip,angle_right_knee,angle_right_shoulder,angle_upper_back,speed_center_of_mass,speed_left_ankle,speed_left_elbow,speed_left_heel,speed_left_hip,speed_left_knee,speed_left_shoulder,speed_left_wrist,speed_nose,speed_right_ankle,speed_right_elbow,speed_right_heel,speed_right_hip,speed_right_knee,speed_right_shoulder,speed_right_wrist,velocity_center_of_mass_x,velocity_center_of_mass_y,velocity_left_hip_x,velocity_left_hip_y,velocity_left_wrist_x,velocity_left_wrist_y,velocity_right_hip_x,velocity_right_hip_y,velocity_right_wrist_x,velocity_right_wrist_y
121,4033.9078822412152,,169.91493013808804,,,161.84768360491046,,,147.03035714143743,,,167.8949292240729,179.99905874175613,164.93361613020087,715.7919215018684,237.10332894188656,778.1112972856857,234.53000305860354,348.90292348582847,210.56311196372872,236.74507994008775,498.0276517557407,896.1709812848732,230.2758152052596,983.11583660895,95.34304866291858,317.2376436526249,154.5301973415006,224.87232625249175,-17.607535091395256,163.99107426256387,-25.92028693381308,233.09324541894685,-8.094719308272605,236.60665331972137,-9.294783248977433,94.8889031061809,-73.90707541931526,212.3801010386113
122,4067.2459639126305,,160.97214967968998,,,167.45621977103357,,,140.49788149500742,,,164.18802603418192,179.99901885730773,243.5413449417993,693.6909053647083,274.14590004774533,775.6486767943154,217.6391754207249,282.22987885457326,53.409723556764696,326.372993136576,261.7585105068225,607.4139368618361,158.81475474123562,688.6315784959868,292.2603296781141,484.5966312472884,228.7219443421806,208.52012083986247,-83.15181577669183,228.90644864026783,0.22752620168364537,217.63905648950194,27.64008894484194,325.2004860575222,-166.5311577550673,240.1738407910337,-111.43248591594862,176.24823936046215
123,4100.584045584045,,161.9102654064837,,,169.35102515042092,,,128.579126779082,,,156.9467955290085,179.99904629585632,214.3604387678937,331.92544683858864,64.40352220449626,360.31406838245533,150.01192034964646,239.99458753934778,35.92301551094087,180.4008351870762,126.22311737615533,438.1778585940594,295.36603111303833,412.51337559422063,291.6259546925454,579.3265788035915,83.89505706445867,123.12849076514179,-55.031572527872534,207.17606940444017,12.05631413532448,149.52665828025133,32.25883865709608,177.4931792061038,-122.11945919106955,264.825480528629,90.63910127212445,83.33773790236434
124,4133.9221272554605,,156.81497157240585,,,168.85975714498056,,,132.80226059679305,,,159.56915594661234,179.999087762136,183.78694429405715,106.07856083069522,290.7320180285069,134.284833244378,117.9421507599598,77.30656640511127,97.16983945900138,150.06420344024002,218.1882112061707,381.93598598377525,315.35569546079694,374.12806908120257,253.07258505630003,469.8818532888329,168.17927082416503,183.50499633687514,25.086775105863097,182.06673119418252,38.9993426093789,111.30769156676178,38.93143875003625,144.92621650690367,11.174207602347291,252.82577082160327,158.25718513089967,92.89104927300966
125,4167.260208926876,,159.85712697751256,,,166.12015422743997,,,150.92957404263782,,,169.21250882913714,179.99909611294146,225.0938702521267,199.92281771104203,244.3501690218614,273.45344012461607,146.8921447185836,58.11012143710691,360.6899546079792,42.7368190268742,303.9732122143281,653.1670136880899,291.67291186397034,701.8690976867159,328.1157749831663,572.0772347448469,459.6079282014966,315.02022077890035,143.17866652596967,173.68684428282535,28.8459456318414,144.03198811593958,14.845521476190326,40.07550614322629,257.51138742009795,203.34170044971114,290.52617946864365,121.7878423445484
126,4200.598290598291,,161.47166157339421,,,160.95387484639627,,,156.15098673057696,,,167.61616913658048,179.9990919359665,193.85456596967413,29.80256297722858,214.2977906706151,20.606222831478444,110.52045908047387,191.18605434733013,435.80444830533276,201.6359133378721,357.09528569468904,491.3514162395016,309.23125502750116,503.67016100424803,291.036055914288,675.3239318199854,400.9997197541514,283.33021559735494,168.8128561566756,95.29854323921373,64.66571416394389,89.62765916292696,44.32641646577123,196.7033562268343,272.9599981494073,100.9694273155005,172.70558166666905,224.60808785887733
127,4233.936372269705,,162.1717790833766,,,162.89507578172078,,,145.4848811307888,,,161.1579041957649,179.99910872001405,206.26090671054277,468.3502578680252,130.9120766714272,494.985778347262,187.78199587597464,428.5701267868738,139.40145678489418,162.19856516563075,194.45740485423963,452.7681318212779,422.7475702528205,531.223197012159,228.02843544196028,150.70922704140696,329.8188551461276,287.12383948421115,105.24679833099623,177.38848068048227,72.56058372505166,173.1965347939858,93.07656018521062,132.83496710534553,137.9330129369408,181.58042656697876,130.0632452764431,255.97588055970203
128,4267.274453941121,,162.53540610458546,,,159.93173247442832,,,144.78408382067673,,,166.08424139017907,179.99910343481795,78.75942232962585,236.56311927340437,154.63130641396432,255.14420462962036,70.45878093661015,317.9735108471269,110.84013582947972,188.58853100999406,239.36876056413882,416.6747577058333,270.41382742880904,468.60615208212073,87.34658967478661,45.13852135096098,142.598209561201,156.24489630050056,54.435563298002506,56.91938206029234,52.00373622159166,47.53999610925872,95.20925627935138,162.7907600180068,56.86739037441335,66.29876801132596,-49.208092495954,148.29373301951708
129,4300.612535612536,,164.48530326219262,,,156.3609120462586,,,151.75217318967705,,,172.67055086087032,179.99910993616237,148.70657423389352,78.66481679288164,200.5065092372301,66.27183505142023,169.04380516785082,229.74206875240552,251.70417996549048,26.053256608101332,232.18864469973107,299.41252894551843,193.3580156544046,311.6965954644382,128.70852251715934,32.305473040905646,240.6608347854666,208.32719156385957,46.12361600368116,141.3727599897712,45.69479186825901,162.75071140164886,23.789843574342456,10.621465181221126,46.552440139103304,119.99480857789355,-129.73498965308056,163.00015706924984
130,4333.950617283951,,165.179854248248,,,154.071180569276,,,154.28960258983327,,,178.06518257485612,179.99912137565443,42.764023603065496,410.04258969653165,218.00449427612176,454.4238737080264,61.10337393265264,60.740887415358806,462.8164178711989,81.26923790717372,235.30795787949566,378.8384351650068,29.5903016586758,391.6425974389954,36.01754101240168,156.61692325116334,293.58805782068583,189.27437150635654,32.2823314615132,28.046618158568382,28.60844303376144,53.99240032761649,-53.79305118815611,60.91795034208897,35.956219889264965,2.1008359895202786,-108.67964414904353,154.96297188929861
131,4367.288698955366,,164.23566083864438,,,153.7116945756002,,,145.10941205642408,,,172.29480651826887,179.99915400767478,249.56234817203173,678.8571789338745,230.39776139171664,679.8919856014785,312.0717867558985,550.5412753053652,290.83714274977143,127.10216901543234,144.40619074761346,627.2783328436523,314.29238168087454,672.2970571302293,188.39957907377396,163.64636901404603,275.7758885573255,249.17047900125803,107.3688743902635,225.28490947532683,150.08812557851263,273.6098584652015,-51.21270453313565,116.32807168877714,64.64962320201435,176.95996048545214,-0.03604375472216164,249.17047639430342
132,4400.62678062678,,163.62879742651373,,,150.85236360565764,,,154.7148646558376,,,176.03616561423038,179.99914653419464,179.571239087061,629.7595883950063,182.87877000464258,616.2211972545912,193.6513528319799,635.7537221270082,189.37779361125482,211.76603707034494,132.32924868647873,545.1900423596039,207.47552881574998,545.9035274845301,183.06434491212104,466.8811345292978,303.016630024033,142.95911541116172,62.25866716890454,168.43303793975218,117.49202035937346,153.93658306435327,-27.61530886347045,209.9577318720457,7.025313978435613,182.9294928151511,-35.44195274599698,138.49612508908822
133,4433.964862298195,,156.5413912954606,,,160.66620565358556,,,156.5486121693627,,,176.5012734530632,179.99914795314965,222.79607425049085,691.527558854178,193.19498525574832,717.5130143539766,228.68201432221042,433.82744895996973,9.645114345112795,186.89071109694584,64.69739610654509,552.8057335127971,120.12252539016536,573.7057625696846,226.85566323159748,366.36223199198184,120.29433481324294,124.44378932501151,58.89597794487001,214.87055285298544,104.7930332045833,203.25817047845027,-20.461589008837137,185.76722334565778,12.998922685156723,226.48293522752058,-39.50202426005762,118.00782508344804
134,4467.30294396961,,157.80001887844577,,,153.54125849707873,,,159.03613432097967,,,170.4146834213844,179.99916326523717,27.012735763700462,742.7453351704501,136.31566708276745,779.0591674451211,11.29171243533479,243.54114308825675,218.92297677177703,146.04863254899888,113.61371875667768,498.54252589850097,130.62395212749917,528.915248311592,60.51173258764985,239.54152018298873,167.09157006572136,86.50406030767911,9.23653396679251,25.38452941694587,-11.109843754629145,-2.018450264441052,-19.01501153137181,144.80549853473897,29.582911688214168,52.78750909833279,-47.60285813386344,72.22825172466696
135,4500.641025641025,,159.0785778576075,,,149.99427779705744,,,159.614618052378,,,169.82911771048364,179.99915983944618,72.57010950379164,233.66804410222002,171.6924525974692,239.71669906807304,69.97964039394812,156.37172334963108,224.08656765612187,121.57299270222127,83.32961674123538,222.38981530703276,11.478041623525367,235.32867689572262,76.14480825979639,107.83117656250052,86.10903543150567,74.12947716044167,23.325136593817444,68.71942080861908,14.318381563378713,68.49915341865031,-25.211640970436296,118.93008750586272,32.33189162425617,68.93968819858783,-6.1461038186057415,73.874249856979
136,4533.979107312441,,159.38895842561035,,,147.78580116815496,,,159.34565967184204,,,166.69674619807512,179.9991598928057,51.589650416335864,195.85247116301437,114.83649395347673,209.33423798447734,34.71348069512057,199.34107724066325,383.9838568972128,152.14735714574303,95.51587618131883,100.43110665415145,62.40840779330256,51.798610813944705,68.4668736824118,226.88174736640758,205.60492220670758,104.33453714415863,27.46469745980999,43.671299769080036,18.293492798451396,29.50209930163472,-12.016086730500637,151.6721198708562,36.635902121168584,57.84050023652536,20.64792234798117,102.2710073471341
137,4567.317188983855,,165.07539199431892,,,149.96113940346703,,,159.50899296290618,,,167.15775293348275,179.99916697895551,178.54462491319507,448.7267360563668,130.39724081240576,480.1434985169443,154.02614748718554,192.7952227184562,138.94381274136083,144.5210256251377,45.035843296229,322.0428239894105,80.81998374611894,347.3256556730544,204.81017859362868,95.68365430026253,194.98697963701105,105.31038596670163,-5.871592008087849,178.44805264469568,12.461484556710205,153.52122170041216,2.6282977215704832,144.49712418878272,-24.204668572885904,203.37488358897917,19.074226271272504,103.56858251713193
138,4600.65527065527,,165.10694610412665,,,148.77135005829723,,,161.2054469151474,,,164.75123523075342,179.999169203661,104.35108690467202,278.95991937991033,102.28215985644476,269.7103875804721,91.0863647871193,242.36032361565918,73.73657184300615,85.82713519192284,22.132463267566038,132.62862445188574,86.26906865136611,152.7465848110813,120.1443535892933,217.14083061396153,206.35249051876335,118.02395061569193,1.819244155753391,104.33522745884139,-14.5687569310023,89.91372070834095,19.56596606783914,83.56715926178636,18.20724524250908,118.75673420934184,54.26322909573717,104.8100896242286
139,4633.993352326685,,165.04147158396606,,,149.37030545132774,,,163.80967352602332,,,170.6401214248898,179.9991834334595,99.70522589663584,115.99074943886465,86.02689129206226,136.06921542213755,83.87522438864033,183.52723410165078,24.647004214127996,35.20666662380543,12.296669289080274,171.4483486596131,36.385479335998454,131.55990317221892,135.57953074534552,324.0785658839028,67.48176331702876,109.18420835659195,42.33467719813321,90.27129764010841,-9.806475838336693,83.2999777783697,19.37705817478638,29.39454016055906,94.47583023460311,97.24261750184714,108.84248468377044,8.63162107132147
140,4667.331433998101,,165.7645099369213,,,151.67826238661806,,,163.07189514077496,,,173.60335490306878,179.99917941558977,39.639311782974104,322.43898945331404,42.18601289688789,336.1044100158439,51.88013603424216,412.5247983756141,14.512567712333492,37.388735579524344,72.76280156868123,366.0102491299321,30.767804196123347,333.44174343319264,115.34066064617336,541.2071613803867,62.55573389627301,104.42556345151041,31.834680900633494,23.61838543555995,-48.20594738698247,19.17642175837165,-1.9270536006812848,37.33904139979615,111.87530918824946,28.060349112748252,92.070553245376,49.27181270519496
141,4700.669515669516,,167.522674778522,,,149.93839031166112,,,167.6551074824499,,,168.2197254198233,179.99917208076732,23.84316892728877,280.17277618601315,85.6931757231288,282.7403447949908,46.85731711889578,344.4291283570035,33.57026593738166,56.844808596479034,10.65335691869879,293.2373428641285,57.01208832058459,280.2367911796285,81.69568272931669,404.4595590360098,91.20698523264058,47.59482645835406,18.09653942443387,15.524560069616765,-44.08279930215805,15.884425493747553,-2.2614237895770524,56.7998083343093,80.2758781510258,15.164694645485977,34.26859980209518,33.02923815658911
142,4734.00759734093,,161.2887708347352,,,158.64876561277399,,,163.15122813304038,,,172.25678039638683,179.99917053836052,91.97415478565206,473.8719812653795,33.28107993370996,427.15182398546466,133.861265647331,541.01803409786,32.7844856721469,86.61212930659512,100.55776637973138,312.82278663552336,27.62395090616563,212.92957772523513,56.20633615710364,659.5491578141362,19.497892111866022,76.83946996361968,-29.347340005565755,87.16638562618508,-62.69939861615454,118.26928533595643,-7.201670921183332,86.31220585157892,4.004718605023031,56.06348591641371,-58.778353013165095,49.4915079720729
143,4767.3456790123455,,159.5499186168181,,,161.9531040964739,,,161.1467922711122,,,171.4353992538812,179.99917203278497,37.15030388302331,291.9556955844541,55.217894112511445,280.4805559243967,69.70639184912321,247.48581385752811,99.10557464750224,41.02593589624807,49.66078253191717,475.8040862094833,75.54194316871484,518.0642459478295,9.8433128963888,460.9317393475805,11.719844037307514,81.75414608552778,-17.978431763871072,32.510322513208145,-26.121423957932286,64.62702433992665,16.406022964116772,37.60279014466784,-9.835439569809857,0.39362068648963827,-81.69252643930218,-3.1735667848227083
144,4800.683760683761,,159.07447224834033,,,166.62594992472745,,,161.95365390685197,,,171.06396844254675,179.99917597882722,132.4461066727738,312.3785016180487,96.0416421279485,344.82244494633375,208.5294557308639,297.31375790354275,138.9316960316541,21.275391303017255,51.52155093200272,445.04893557901266,99.96195991026356,491.0493890785175,57.74939262330709,341.77978219936955,47.08666658267445,55.359834914388315,-45.60178610830629,124.34809317600353,-82.16946255089364,191.6578026888225,12.327607753456462,17.33990663681389,-9.034109665718942,57.038383663184554,-54.5329136176762,-9.532714939375513
145,4834.021842355176,,160.0359452332869,,,168.01989390827632,,,166.8115690133996,,,170.07150284375243,179.99917220095546,108.44415357537174,169.61622110081422,56.7982740878454,175.83241070537701,129.4164511877142,73.03442193238163,101.78385848217128,22.84355941278011,197.59000709425078,185.92049612015234,86.37618972366326,203.84597526110818,91.79757677048428,488.75650259648853,40.26760200664349,24.46537693086539,-32.31451338537227,103.51766356204824,-58.49386480625089,115.44299726726629,8.617031932505359,21.1559676526364,-6.135161964493657,91.59232985683019,-23.454186108492326,6.961021646103821
