frame_number,timestamp_ms,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back
1044,34794.025751072964,164.6425234950001,,158.62276783907836,,80.1559116883038,155.34125441262142,59.625927855228376,115.2727200513869,138.5714754331495,104.12426985812145,179.9965159473507,120.35080061811709
1045,34827.35336194564,163.82835949870295,,157.99234150900588,,67.14418065581069,149.76304175241995,9.967098563311014,112.71226599735662,175.49118496890117,105.25511053319721,179.99656072824274,110.4149209838803
1046,34860.680972818314,162.9945577156985,,158.5597817582117,,63.77751059735826,147.218346681887,11.121045328249949,115.13803254494837,170.90325149376793,111.26791582220858,179.9968065903808,105.78999617555888
1047,34894.00858369099,163.58314018452938,,160.09442984201206,,64.10907620594438,144.28983824568618,43.61625843508531,111.4836759831696,154.36873658313007,127.17813180139613,179.99658213582862,104.1943246142957
1048,34927.336194563664,162.63641824610252,,158.79909425832594,,87.0010463793594,139.7303985428496,59.56443854994569,109.11669755206977,138.9199507221198,134.61691927528324,179.99633750132008,113.61012512452888
1049,34960.66380543634,161.52417364401276,,158.00019006026974,,87.14971628630806,135.06597142929016,54.42415109800582,109.98419630794483,142.93439387632026,136.22593409317267,179.9963498541497,110.98212538570098
1050,34993.991416309014,161.61764976804966,,157.09906262366513,,88.52870358280566,133.9966890239465,58.24425828900283,114.51818367271254,144.30698301585554,129.2489961961716,179.99608835714278,111.32146119099804
1051,35027.31902718169,163.5234902228072,,159.91982962253323,,101.5369104953208,134.16681945142503,74.91230243050913,113.75419071154111,145.0622507462346,138.43122791978894,179.99609938271985,117.4441104247363
1052,35060.646638054364,164.58063483110973,,159.93131393614638,,126.51632810129128,127.55262660290799,100.04402357198538,107.09474774460172,81.30343498868683,136.86424174606785,179.99602853204547,127.11509631512801
1053,35093.97424892704,165.81007264549453,,160.7384075846709,,118.62261822213851,123.4787876753751,92.07595855602948,103.97029260806694,145.15327619631967,137.20966177625607,179.9960735301797,121.66257798738071
1054,35127.301859799714,167.25161844886821,,160.995948480717,,125.14139749414728,112.82886300521935,108.67701134948446,109.23534896244452,143.39542331168605,124.23927125534651,179.99601452545105,119.38847898068242
1055,35160.62947067239,167.86561886262447,,161.73740948762003,,122.21883133326413,107.99748744739384,106.24402859414273,110.91801648166228,148.97975240183163,136.8991817241357,179.9960797489205,114.5868594999853
1056,35193.957081545064,167.49475413661338,,163.07912900413245,,147.19302433546062,104.52857171902798,117.25038490722386,105.9587672575979,144.29031456816668,132.30727281667848,179.99626649050393,118.18255422830421
1057,35227.28469241774,168.10178865178847,,165.66400667208458,,145.79038575690524,101.57300013309282,111.00243878354394,111.84094627960263,146.28375253580856,128.79827907663707,179.99623725012611,118.76480750487903
1058,35260.612303290414,168.14489536832582,,165.59999611455515,,151.1150613939011,105.63080245234501,100.00947662559416,119.77454987578571,146.76945556692635,147.83383660926398,179.9958974336408,127.11922211790096
1059,35293.93991416309,167.7773170162993,,164.89761563429673,,155.21390062419368,104.55081699076429,101.54573268219123,125.77480846072318,138.83870854277953,152.85982515738715,179.99541292224822,130.83347388871837
1060,35327.267525035764,167.18492251866002,,160.89933350456982,,164.1934003342654,107.79837895188031,128.2525242201039,132.52869281921747,124.14769911998546,152.28548143623274,179.99539775685705,137.66547432178356
1061,35360.59513590844,169.37534463486472,,160.22617656779306,,159.08386067866792,113.84844463043807,128.6071534578407,141.06862223376243,130.8611219556001,156.54331382150988,179.9953517417599,138.94064015563396
1062,35393.922746781114,170.33723081222908,88.3706565288408,160.4210564550717,27.573494974389792,153.24436598524014,131.1814486292901,139.26599640063662,164.74879053422282,162.84445806691258,103.66348109417947,179.9953485577249,144.30170384664967
1063,35427.25035765379,168.90483075231532,95.99788910051558,157.81729416390667,24.739222305785017,150.16658829726376,136.74164832185397,145.9740668964024,167.16641975470958,158.25983198004633,165.66928945161098,179.9948159660031,144.44523347075278
1064,35460.577968526464,169.4577063021854,98.98871445621776,153.66960661099165,23.131374462462592,153.42698714828464,147.0488078812659,157.55023787953408,173.27579213783886,151.6627990524837,163.58504366773994,179.99452970534531,150.71496756826684
1065,35493.90557939914,169.56251827965457,,151.16099591778124,,154.06579907590503,147.34021375061053,160.76359653601645,152.52274627777396,158.9417991970907,163.33075511708577,179.9944771827112,151.13991262749582
1066,35527.233190271814,169.62349061468024,,153.29656697149102,,153.26984897403145,146.5561769915484,162.57824023247954,157.07616005829877,162.9671638531858,163.5557519279894,179.99382770862545,150.10038985361317
1067,35560.56080114449,167.7034903552092,,151.88086164594776,,147.33242834752616,147.11318934646366,158.14817025490188,154.22649645933768,149.05013252557617,144.5547707653009,179.9936172077459,147.221513406229
1068,35593.888412017164,166.91265173288565,,151.15293478484762,,145.53898391084184,146.93310840236438,156.0346687154807,152.09773108211513,145.59829212276532,161.63825708871863,179.99359007107088,146.2051478012888
1069,35627.21602288984,169.68392604762496,,152.63823052952313,,148.13617616546725,151.74314019774184,163.05567193181744,150.54583278995662,147.40059768652435,173.96473340639184,179.99413223695686,149.78791803648272
1070,35660.543633762514,171.1112489103527,,153.885796947589,,148.38895304291782,157.54385953374896,163.59992188042406,150.76017125089095,154.00115696735713,168.0176659302022,179.99493874031333,152.7785074871757
1071,35693.87124463519,170.3577615422437,,154.20824763327326,,147.85610778784726,168.13507497244626,165.45357108195418,162.2529805434074,142.31450848456944,171.5916792475883,179.9957653899531,157.860704440223
1072,35727.19885550787,169.96548373475272,,153.81955926707843,,150.2896993473109,178.12900075728706,164.66390571634085,168.24664305172513,133.49082318972734,171.68243491686428,179.99611449639616,163.7693532693656
1073,35760.52646638055,169.82255934628282,,152.84315619786,,155.67804066837581,175.58331916743668,159.13713085517824,170.99219351381055,144.47010034523447,175.4625285823366,179.99645267262483,169.34136907773396
1074,35793.85407725322,170.28676219006053,,153.1433168565029,,158.7315434131002,171.74455638468118,157.50162268574647,173.18759017274908,144.1109383944546,175.6494873412376,179.99667500519763,172.3548811706574
1075,35827.1816881259,170.65190499884162,,152.94498680718652,,161.73443031908099,167.1180795121669,158.70237151201943,174.7572271708779,151.30595612415453,175.08907653682724,179.99685061313266,176.21771677033223
1076,35860.50929899857,174.69241187673254,,155.6476675274627,,165.3394939040486,160.94045463020004,164.19231792989353,177.66980176568606,149.13947063559598,170.40917135533903,179.99709525727715,178.82923063405826
1077,35893.83690987125,175.16431687698287,,157.58914251897028,0.9852468218639466,158.72281560571176,160.53812583807542,155.0399294398966,175.6966912595105,153.73240601562918,172.96995601054235,179.9971082297147,177.36067958578084
1078,35927.16452074392,175.39420207687178,,158.73398667811293,9.283111175142334,158.0812138087811,160.64518508951343,153.37087153295354,175.32127272473625,158.81875479484788,174.55875529936796,179.9970543157381,176.617294782336
1079,35960.4921316166,176.4301898172756,,160.43693702962895,14.18676513066449,155.88875615403805,160.87707491768336,151.63842470389346,172.4545509140238,161.85901948211307,174.62019833390684,179.99717401258383,175.64226370195632
1080,35993.81974248927,176.64547970302405,,160.5260810342457,13.391792448940732,155.6451997626304,160.14232130626448,150.0921154318312,173.75106401518605,164.71838461635505,177.9988290258141,179.99720081368162,175.9771817530196
1081,36027.14735336195,176.02863173727692,,159.8646694140688,5.062239841207949,156.043578628799,161.46149950416233,151.9080965594717,173.64766423617706,165.23187921193104,176.53114933496082,179.9972155993545,175.42475244504158
1082,36060.47496423462,175.04845420256018,,158.89414693412604,0.12487096124845169,156.06308563324268,160.53238965486162,152.08853079138035,174.06708116568154,167.56975640958544,176.38846947223368,179.997289778027,175.7470809824174
1083,36093.8025751073,174.4262622503899,,157.71667956593694,2.5313174116894874,156.94091637033063,157.43093657602597,152.72731171220462,176.57730927720323,167.88529071756145,176.4124209453281,179.99738443339533,177.56049690405828
1084,36127.13018597997,174.5815743777462,,157.5168571461511,1.9253103521956,158.54450617948615,155.92546902240707,155.85112821360775,177.26069466899332,167.88687233279043,174.43668989204895,179.9974710697118,178.9949122094875
1085,36160.45779685265,174.702141440883,,156.11800335658327,1.5868153853825642,160.80397561494678,154.4423645586297,158.83026916661737,179.19453841293722,169.09635173894307,172.21179705508106,179.9975197505266,179.26187462826408
1086,36193.78540772532,174.81083174463436,,154.15471854738357,0.23377533982112947,162.26825460982704,154.35657276217574,160.36767112160953,179.40513212208919,170.85028526459945,171.2159876084048,179.99747065310058,178.2165998564288
1087,36227.113018598,175.99592196871203,,152.27507469391563,16.83333966887396,163.46332512610329,153.82684359389984,161.84608374780655,177.51522097673057,167.07021498131843,168.0799345412902,179.99743297267594,177.2019158941187
1088,36260.44062947067,176.382981824563,,150.47581909823128,5.531740729314334,171.20199419395908,151.48542614669884,174.02517141318123,176.01856523680917,162.11073733324554,161.2260895242852,179.99744534018464,172.123576852442
1089,36293.76824034335,175.8912140987839,,147.38898415672605,0.576978550560932,173.48544108202282,151.75619692109927,177.57841681149097,176.16635103356788,161.66724266732547,160.28151045920757,179.99739088729325,170.79486672950185
1090,36327.09585121602,171.79422628997497,,143.1409622884765,3.3798499600759717,176.05532500707358,154.5850446899639,176.56895565556374,178.1104184074607,157.28337235972606,165.33553613790036,179.99738663387328,170.46754837205808
1091,36360.4234620887,171.25073662611018,,141.22538876057158,5.671953606376752,177.68143121496536,152.31684516177495,173.57383660891253,175.52690241591526,154.99642223226107,152.13131811266584,179.99739716437216,168.7276683109319
1092,36393.75107296137,169.5112724729111,,139.12673411973552,21.03574536961386,176.36305441463296,142.39706387060562,176.42460699974214,162.35672200337208,162.71624332039306,145.08004414560506,179.99747338429947,166.9053260736823
1093,36427.07868383405,168.86513561366914,,138.29487293417432,22.09785054072724,178.16232369587829,98.63892159153237,173.27276328807687,106.31108057637245,166.92004127916653,167.62647566935965,179.99744765071702,155.23023793701176
1094,36460.40629470672,167.6661200876492,,137.49659793854164,19.798358688888722,176.35809209258724,72.00234052443975,174.20131194403714,74.21447737376121,168.18678618667917,162.86987728780727,179.99744591077223,140.31524610315347
1095,36493.7339055794,166.99572315500464,,136.32324801417982,32.155704512224375,174.98301995152502,61.20101889311884,175.07734217038495,57.922102450136094,171.87559707315583,148.9975712635255,179.99736305972723,127.6567166773401
1096,36527.06151645207,167.22117937750815,,135.5947934998164,42.678917078354765,173.80573921991007,57.64254440918796,177.0169242408185,57.33376654553303,174.10289929656528,151.86571771154598,179.9973822697134,124.29272442898244
1097,36560.38912732475,166.7783879980308,,134.35384950123222,40.98967793902571,173.03932428613493,55.94655358849899,177.73496707174215,54.20725092970855,174.03780127394955,151.49086215916765,179.99736024026623,120.0732408333442
1098,36593.71673819742,166.12426958440423,,134.20373963664701,30.99269939531353,170.86915350525592,49.6708849858905,178.21053930949003,49.17249095833008,172.3556774107911,155.49865386516234,179.99741289059446,121.35429691680176
1099,36627.04434907011,166.5242884160358,,136.18947990549677,21.341704572951603,169.00255321035365,42.67365994270408,176.51167616179222,41.84200143997898,166.9230797025263,151.14576308750466,179.99749394251631,120.24939544337116
1100,36660.37195994278,166.2848334266208,,136.94682045322318,,164.76668601666367,39.317210593338494,179.58870082070817,30.28686043937833,158.7168199641402,160.6427597790088,179.99749283688385,120.51088220624206
1101,36693.69957081546,166.07767879181282,,137.1537391410608,,162.1797169717665,40.365145999860054,179.1415360510548,27.711156808711472,155.11461389172155,158.03955090578143,179.9974803066828,113.41761216149276
1102,36727.02718168813,165.7785257052966,,136.79268504256277,,160.2430952455983,23.722872825752756,176.05465487061696,11.98374198263791,155.6372881489038,161.96634783314622,179.9974492183822,97.92745027912821
